Name	Название	X	Y	Глубина, м	Т пласта, С	T max, С	С орг, %	P пласта, Мпа
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	6250	138,8			
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	7000	155,2			
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	8000	177,0			
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	9000	198,7			
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	10000	220,4			
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	10500	231,2			
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	11000	239,9			
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	12000	257,5			
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	13000	274,9			
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	14000	292,1			
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	15000	309,0			
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	16000	325,7			
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	17000	342,2			
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	18000	358,6			
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	19000	374,8			
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	20000	390,8			
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	21000	406,7			
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	22000	422,4			
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	23000	438,1			
SHAKH-DENIZ	Шах-море	9462288.01899962	4381960.90503563	24000	453,6			
SHIRVANLY	Ширванлы	9285203.93269039	4382634.76193025	500	37,6			
SHIRVANLY	Ширванлы	9285203.93269039	4382634.76193025	600	40,8			
SHIRVANLY	Ширванлы	9285203.93269039	4382634.76193025	1000	52,2			
SHIRVANLY	Ширванлы	9285203.93269039	4382634.76193025	2000	76,2			
SHIRVANLY	Ширванлы	9285203.93269039	4382634.76193025	3000	96,7			
SHIRVANLY	Ширванлы	9285203.93269039	4382634.76193025	4000	115,3			
SHIRVANLY	Ширванлы	9285203.93269039	4382634.76193025	5000	132,6			
SHIRVANLY	Ширванлы	9285203.93269039	4382634.76193025	5200	136,0			
SHIRVANLY	Ширванлы	9285203.93269039	4382634.76193025	6000	148,9			
SHIRVANLY	Ширванлы	9285203.93269039	4382634.76193025	7000	164,5			
SHIRVANLY	Ширванлы	9285203.93269039	4382634.76193025	8000	179,4			
SHIRVANLY	Ширванлы	9285203.93269039	4382634.76193025	9000	193,7			
SHIRVANLY	Ширванлы	9285203.93269039	4382634.76193025	10000	207,6			
SHIRVANLY	Ширванлы	9285203.93269039	4382634.76193025	11000	221,1			
SHIRVANLY	Ширванлы	9285203.93269039	4382634.76193025	12000	234,3			
SHIRVANLY	Ширванлы	9285203.93269039	4382634.76193025	13000	247,1			
SHIRVANLY	Ширванлы	9285203.93269039	4382634.76193025	13900	258,4			
Shorbulag 1	Шорбулаг-1	9377794.49655384	4474660.45851257	2919		0,48	1,84	
Shorbulag 1	Шорбулаг-1	9377794.49655384	4474660.45851257	3150		0,48	1,01	
SIAZAN-DENIZ	Сиазан-море	9348764.48088873	4547769.93234504	500	28,7			
SIAZAN-DENIZ	Сиазан-море	9348764.48088873	4547769.93234504	1000	41,5			
SIAZAN-DENIZ	Сиазан-море	9348764.48088873	4547769.93234504	2000	65,6			
SIAZAN-DENIZ	Сиазан-море	9348764.48088873	4547769.93234504	2500	76,7			
SIAZAN-DENIZ	Сиазан-море	9348764.48088873	4547769.93234504	3000	87,4			
SIAZAN-DENIZ	Сиазан-море	9348764.48088873	4547769.93234504	4000	109,3			
SIAZAN-DENIZ	Сиазан-море	9348764.48088873	4547769.93234504	5000	129,9			
SIAZAN-DENIZ	Сиазан-море	9348764.48088873	4547769.93234504	6000	149,7			
SIAZAN-DENIZ	Сиазан-море	9348764.48088873	4547769.93234504	7000	168,7			
SIAZAN-DENIZ	Сиазан-море	9348764.48088873	4547769.93234504	8000	187,1			
SIAZAN-DENIZ	Сиазан-море	9348764.48088873	4547769.93234504	9000	205,1			
SIAZAN-DENIZ	Сиазан-море	9348764.48088873	4547769.93234504	10000	222,5			
SIAZAN-DENIZ	Сиазан-море	9348764.48088873	4547769.93234504	11000	239,6			
SIAZAN-DENIZ	Сиазан-море	9348764.48088873	4547769.93234504	12000	256,4			
SIAZAN-DENIZ	Сиазан-море	9348764.48088873	4547769.93234504	13000	272,8			
Solakhay 69	Солахай-69	9357947.71893414	4432471.37650145	2210		0,39	0,61	
Solakhay 69	Солахай-69	9357947.71893414	4432471.37650145	2530		0,37	0,52	
Solakhay 69	Солахай-69	9357947.71893414	4432471.37650145	2666		0,30	0,51	
Solakhay 69	Солахай-69	9357947.71893414	4432471.37650145	2822		0,39	0,52	
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	200	25,5			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	500	34,9			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	1000	47,1			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	1800	62,9			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	2000	68,0			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	3000	92,8			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	4000	115,8			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	5000	137,5			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	6000	158,2			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	7000	178,1			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	7200	182,0			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	8000	198,6			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	9000	217,2			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	10000	235,4			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	11000	253,2			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	12000	270,6			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	13000	287,6			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	14000	304,3			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	15000	320,8			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	16000	337,0			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	17000	352,9			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	18000	368,7			
SURAKHANY	Сураханы	9413866.1510011	4479206.67286297	18300	373,4			
Surakhany-1618	Сураханы-1618	9413866.1510011	4479206.67286297	1651				22
Surakhany-945	Сураханы-945	9413866.1510011	4479206.67286297	2574				26
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	500	43,3			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	1000	52,0			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	2000	63,3			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	3000	71,5			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	3200	72,9			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	4000	90,8			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	5000	113,1			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	6000	135,3			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	7000	157,4			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	8000	179,5			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	8150	182,8			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	9000	198,0			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	10000	216,0			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	11000	233,6			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	12000	251,0			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	13000	268,1			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	14000	285,0			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	15000	301,6			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	16000	318,1			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	17000	334,4			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	18000	350,5			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	19000	366,5			
THE  ALYAT  RANGE  (ALYAT  CAPE)	Мыс Алят	9367926.41757207	4441866.98915033	19900	380,7			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	500	26,4			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	950	35,1			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	1000	36,0			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	2000	53,2			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	3000	69,1			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	4000	84,2			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	5000	106,3			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	6000	128,3			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	7000	150,5			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	8000	172,8			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	9000	190,5			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	10000	208,3			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	11000	225,9			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	12000	243,3			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	13000	260,4			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	14000	277,4			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	15000	294,1			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	16000	310,7			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	17000	327,2			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	18000	343,5			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	19000	359,7			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	20000	375,7			
TURKYANY	Турецкий	9429104.88535008	4472765.67984757	20800	388,4			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	500	27,7			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	600	30,2			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	1000	40,0			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	1300	47,2			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	1300	47,2			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	1380	49,1			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	1600	54,3			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	1600	54,3			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	2000	63,6			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	3000	86,7			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	3800	104,8			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	4000	109,3			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	4600	122,7			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	5000	131,6			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	6000	153,7			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	7000	175,7			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	8000	197,3			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	9000	215,8			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	10000	234,0			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	11000	251,9			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	12000	269,4			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	13000	286,6			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	14000	303,4			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	15000	320,0			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	16000	336,3			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	17000	352,4			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	18000	368,3			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	19000	384,0			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	20000	399,5			
UMBAKY	Умбаки	9348944.31870986	4460547.55263267	20200	402,6			
Umbaky-114	Умбаки-114	9348944.31870986	4460547.55263267	960	38,0			8
Umbaky-135	Умбаки-135	9348944.31870986	4460547.55263267	682	40,0			6
West Duvanny 72	Дуваны-Запад-72	9379566.46725393	4439412.51116037	1263			0,15	
West Duvanny 72	Дуваны-Запад-72	9379566.46725393	4439412.51116037	1538		0,39	0,94	
West Duvanny 72	Дуваны-Запад-72	9379566.46725393	4439412.51116037	1897			0,37	
West Duvanny 72	Дуваны-Запад-72	9379566.46725393	4439412.51116037	2255		0,35	0,95	
West Gyurzundag-1	Гуюрзундаг-Запад-1	9070357.28002187	4564326.601713	4230				86
YALAMA	Ялама	9278652.22491889	4594023.44867485	500	27,4			
YALAMA	Ялама	9278652.22491889	4594023.44867485	900	40,9			
YALAMA	Ялама	9278652.22491889	4594023.44867485	1000	40,9			
YALAMA	Ялама	9278652.22491889	4594023.44867485	1200	46,2			
YALAMA	Ялама	9278652.22491889	4594023.44867485	2000	67,5			
YALAMA	Ялама	9278652.22491889	4594023.44867485	2200	72,9			
YALAMA	Ялама	9278652.22491889	4594023.44867485	3000	94,0			
YALAMA	Ялама	9278652.22491889	4594023.44867485	4000	120,3			
YALAMA	Ялама	9278652.22491889	4594023.44867485	4600	136,0			
YALAMA-KHUDAT  FOLDING  ZONE	Ялама-Худат зона складывания	9278652.22491889	4594023.44867485	500	29,3			
YALAMA-KHUDAT  FOLDING  ZONE	Ялама-Худат зона складывания	9278652.22491889	4594023.44867485	1000	43,4			
YALAMA-KHUDAT  FOLDING  ZONE	Ялама-Худат зона складывания	9278652.22491889	4594023.44867485	2000	70,1			
YALAMA-KHUDAT  FOLDING  ZONE	Ялама-Худат зона складывания	9278652.22491889	4594023.44867485	3000	95,7			
YALAMA-KHUDAT  FOLDING  ZONE	Ялама-Худат зона складывания	9278652.22491889	4594023.44867485	4000	120,6			
YALAMA-KHUDAT  FOLDING  ZONE	Ялама-Худат зона складывания	9278652.22491889	4594023.44867485	5000	145,0			
YALAMA-KHUDAT  FOLDING  ZONE	Ялама-Худат зона складывания	9278652.22491889	4594023.44867485	6000	169,1			
YALAMA-KHUDAT  FOLDING  ZONE	Ялама-Худат зона складывания	9278652.22491889	4594023.44867485	7000	192,8			
ZARDOB	Зардоб	9231257.42440694	4451211.62304066	500	26,2			
ZARDOB	Зардоб	9231257.42440694	4451211.62304066	1000	37,6			
ZARDOB	Зардоб	9231257.42440694	4451211.62304066	1500	48,9			
ZARDOB	Зардоб	9231257.42440694	4451211.62304066	2000	60,2			
ZARDOB	Зардоб	9231257.42440694	4451211.62304066	3000	82,6			
ZARDOB	Зардоб	9231257.42440694	4451211.62304066	4000	104,8			
ZARDOB	Зардоб	9231257.42440694	4451211.62304066	4400	113,7			
ZARDOB	Зардоб	9231257.42440694	4451211.62304066	5000	127,0			
ZARDOB	Зардоб	9231257.42440694	4451211.62304066	6000	149,0			
ZARDOB	Зардоб	9231257.42440694	4451211.62304066	7000	171,1			
ZARDOB	Зардоб	9231257.42440694	4451211.62304066	8000	193,0			
ZARDOB	Зардоб	9231257.42440694	4451211.62304066	8800	210,6			
Zardob-7	Зардоб-7	9231257.42440694	4451211.62304066	4093	121,0			70
Zenbil ada-5	Зенбил ада-5	9381488.7997591	4438260.09070067	3640	70,0			
Zenbil ada-9	Зенбил ада-9	9381488.7997591	4438260.09070067	2060	44,0			
Zenbil ada-9	Зенбил ада-9	9381488.7997591	4438260.09070067	2545	40,0			
ZYKH	Зых	9417582.47440287	4467039.67193368	275	26,0			
ZYKH	Зых	9417582.47440287	4467039.67193368	500	32,3			
ZYKH	Зых	9417582.47440287	4467039.67193368	1000	44,2			
ZYKH	Зых	9417582.47440287	4467039.67193368	2000	63,9			
ZYKH	Зых	9417582.47440287	4467039.67193368	2300	69,3			
ZYKH	Зых	9417582.47440287	4467039.67193368	3000	86,1			
ZYKH	Зых	9417582.47440287	4467039.67193368	4000	109,4			
ZYKH	Зых	9417582.47440287	4467039.67193368	5000	131,7			
ZYKH	Зых	9417582.47440287	4467039.67193368	6000	153,3			
ZYKH	Зых	9417582.47440287	4467039.67193368	7000	174,3			
ZYKH	Зых	9417582.47440287	4467039.67193368	7850	191,8			
ZYKH	Зых	9417582.47440287	4467039.67193368	8000	195,4			
ZYKH	Зых	9417582.47440287	4467039.67193368	9000	214,1			
ZYKH	Зых	9417582.47440287	4467039.67193368	10000	232,3			
ZYKH	Зых	9417582.47440287	4467039.67193368	11000	250,2			
ZYKH	Зых	9417582.47440287	4467039.67193368	12000	267,7			
ZYKH	Зых	9417582.47440287	4467039.67193368	13000	284,8			
ZYKH	Зых	9417582.47440287	4467039.67193368	14000	301,7			
ZYKH	Зых	9417582.47440287	4467039.67193368	15000	318,3			
ZYKH	Зых	9417582.47440287	4467039.67193368	16000	334,7			
ZYKH	Зых	9417582.47440287	4467039.67193368	17000	350,8			
ZYKH	Зых	9417582.47440287	4467039.67193368	18000	366,7			
ZYKH	Зых	9417582.47440287	4467039.67193368	19000	382,4			
ZYKH	Зых	9417582.47440287	4467039.67193368	19500	390,2			
